
Pareto Frontier:
------------------------------------------------------------
FalseNegativeRate	FalsePositiveRate	Between-Group Theil Index	FNR Ratio
0.0,0.538,2.1E-4,9.223372036854776E15,0.4359805510534846
0.0,0.539,2.1E-4,1.0,0.4351701782820097
0.001,0.535,2.0E-4,9.223372036854776E15,0.4376012965964344
0.002,0.524,1.8E-4,9.223372036854776E15,0.4481361426256078
0.002,0.538,3.9E-4,29.703,0.43354943273906
0.003,0.538,2.7E-4,2.285,0.4351701782820097
0.005,0.535,2.8E-4,3.874,0.4327390599675851
0.005,0.506,1.5E-4,9.223372036854776E15,0.4627228525121556
0.006,0.537,2.4E-4,1.024,0.42706645056726095
0.007,0.523,1.9E-4,1.111,0.446515397082658
0.008,0.504,4.0E-4,10.242,0.4651539708265802
0.008,0.519,1.8E-4,1.279,0.4497568881685575
0.009,0.484,2.3E-4,3.622,0.47811993517017826
0.011,0.512,1.7E-4,1.818,0.4513776337115073
0.011,0.52,2.4E-4,1.121,0.4359805510534846
0.012,0.534,2.6E-4,1.024,0.43111831442463533
0.012,0.483,6.2E-4,10.126,0.47811993517017826
0.012,0.519,2.3E-4,1.08,0.4359805510534846
0.012,0.508,1.6E-4,1.953,0.45948136142625606
0.013,0.507,1.5E-4,2.121,0.4619124797406807
0.013,0.48,3.3E-4,5.501,0.4821717990275527
0.013,0.518,2.3E-4,1.027,0.4359805510534846
0.014,0.516,2.0E-4,1.128,0.4546191247974068
0.014,0.481,2.2E-4,2.395,0.4837925445705024
0.014,0.511,1.9E-4,1.33,0.44570502431118314
0.014,0.496,1.4E-4,2.256,0.45948136142625606
0.016,0.492,1.4E-4,2.693,0.47893030794165314
0.016,0.466,8.0E-5,9.223372036854776E15,0.4846029173419773
0.017,0.499,1.3E-4,2.862,0.47163695299837927
0.017,0.489,1.5E-4,1.347,0.46110210696920584
0.018,0.481,1.1E-4,2.895,0.473257698541329
0.018,0.531,2.9E-4,1.024,0.42301458670988656
0.019,0.479,2.2E-4,2.336,0.473257698541329
0.022,0.466,7.0E-5,9.223372036854776E15,0.5040518638573744
0.022,0.472,1.2E-4,1.818,0.4692058346839546
0.023,0.454,2.5E-4,2.884,0.5048622366288493
0.023,0.466,1.4E-4,1.07,0.5040518638573744
0.024,0.481,1.0E-4,3.872,0.47649918962722854
0.024,0.469,8.0E-5,3.973,0.4878444084278768
0.026,0.468,8.0E-5,4.208,0.4878444084278768
0.026,0.465,6.0E-5,9.223372036854776E15,0.49270664505672607
0.026,0.511,2.5E-4,1.061,0.4343598055105348
0.026,0.461,9.0E-5,2.138,0.47487844408427876
0.027,0.506,2.6E-4,1.069,0.4505672609400324
0.027,0.521,2.1E-4,1.069,0.4205834683954619
0.029,0.459,9.0E-5,2.34,0.4740680713128039
0.03,0.458,7.0E-5,4.882,0.4837925445705024
0.03,0.503,2.7E-4,1.024,0.4505672609400324
0.031,0.462,5.0E-5,9.223372036854776E15,0.49270664505672607
0.031,0.458,1.8E-4,1.01,0.49432739059967584
0.032,0.446,4.0E-5,9.223372036854776E15,0.5089141004862237
0.033,0.46,7.0E-5,2.727,0.47811993517017826
0.035,0.447,1.0E-4,1.93,0.47244732576985415
0.035,0.445,6.0E-5,2.912,0.4805510534846029
0.039,0.419,1.0E-5,9.223372036854776E15,0.5194489465153971
0.04,0.432,3.0E-5,6.565,0.4862236628849271
0.04,0.449,7.0E-5,2.188,0.49108589951377635
0.04,0.43,4.0E-5,2.2,0.49432739059967584
0.04,0.471,1.3E-4,1.279,0.47244732576985415
0.041,0.47,1.3E-4,1.313,0.47163695299837927
0.041,0.422,8.0E-5,1.675,0.5259319286871961
0.042,0.417,1.0E-5,9.223372036854776E15,0.5170178282009724
0.042,0.419,2.0E-5,3.451,0.5113452188006483
0.043,0.465,1.2E-4,1.38,0.47649918962722854
0.044,0.462,1.5E-4,1.427,0.46110210696920584
0.044,0.407,1.0E-5,9.223372036854776E15,0.5388978930307942
0.045,0.399,0.0,9.223372036854776E15,0.5445705024311183
0.045,0.416,0.00141,4.872,0.5251215559157212
0.046,0.388,0.0,3.771,0.5405186385737439
0.046,0.416,3.0E-5,2.503,0.5113452188006483
0.048,0.45,1.2E-4,1.555,0.4886547811993517
0.049,0.434,7.0E-5,1.603,0.49756888168557534
0.05,0.417,5.0E-5,1.636,0.5275526742301458
0.05,0.4,6.8E-4,3.064,0.5388978930307942
0.05,0.414,7.0E-5,1.616,0.5210696920583469
0.051,0.406,2.0E-5,2.783,0.5162074554294975
0.051,0.428,1.1E-4,1.392,0.49108589951377635
0.053,0.448,1.4E-4,1.061,0.47893030794165314
0.055,0.436,1.0E-4,1.493,0.47811993517017826
0.055,0.359,1.0E-5,9.223372036854776E15,0.5858995137763371
0.055,0.401,5.0E-5,2.23,0.5032414910858996
0.056,0.398,3.0E-5,3.052,0.5024311183144247
0.056,0.426,1.2E-4,1.119,0.5040518638573744
0.057,0.429,4.0E-5,2.34,0.4983792544570502
0.057,0.4,6.5E-4,2.669,0.5283630470016207
0.059,0.402,7.0E-5,1.588,0.5089141004862237
