
Pareto Frontier:
------------------------------------------------------------
FalseNegativeRate	FalsePositiveRate	Between-Group Theil Index	TPR Ratio
0.0,0.539,2.1E-4,1.0,0.4351701782820097
0.001,0.536,2.1E-4,1.002,0.43841166936790926
0.003,0.532,2.0E-4,1.007,0.4359805510534846
0.004,0.532,2.1E-4,1.005,0.43841166936790926
0.004,0.532,1.9E-4,1.01,0.44165316045380876
0.005,0.504,1.5E-4,1.012,0.46434359805510533
0.005,0.522,1.8E-4,1.011,0.4513776337115073
0.006,0.524,1.9E-4,1.001,0.44570502431118314
0.006,0.525,2.0E-4,1.0,0.44408427876823336
0.009,0.517,2.2E-4,1.005,0.45623987034035657
0.01,0.507,1.4E-4,1.023,0.4683954619124797
0.011,0.486,1.1E-4,1.026,0.473257698541329
0.014,0.521,2.3E-4,1.004,0.44084278768233387
0.015,0.495,1.3E-4,1.019,0.46677471636953
0.015,0.507,2.2E-4,1.008,0.4497568881685575
0.016,0.481,1.0E-4,1.037,0.47893030794165314
0.017,0.474,9.0E-5,1.039,0.4854132901134522
0.02,0.471,8.0E-5,1.047,0.47568881685575365
0.02,0.481,1.0E-4,1.034,0.4651539708265802
0.021,0.462,7.0E-5,1.05,0.4967585089141005
0.022,0.472,1.2E-4,1.023,0.4692058346839546
0.022,0.462,6.0E-5,1.052,0.4959481361426256
0.022,0.499,1.8E-4,1.008,0.45948136142625606
0.023,0.491,1.8E-4,1.006,0.4627228525121556
0.024,0.458,6.0E-5,1.058,0.4967585089141005
0.024,0.462,9.0E-5,1.028,0.49513776337115073
0.025,0.47,1.3E-4,1.014,0.46677471636953
0.025,0.507,2.1E-4,1.001,0.4497568881685575
0.026,0.48,1.2E-4,1.018,0.47163695299837927
0.027,0.479,1.2E-4,1.02,0.47244732576985415
0.028,0.465,1.8E-4,1.007,0.47974068071312803
0.029,0.457,1.0E-4,1.024,0.47974068071312803
0.031,0.458,7.0E-5,1.045,0.4837925445705024
0.031,0.457,7.0E-5,1.06,0.4829821717990275
0.031,0.502,2.0E-4,1.0,0.4505672609400324
0.031,0.451,6.0E-5,1.061,0.49351701782820095
0.033,0.462,5.0E-5,1.08,0.5008103727714749
0.036,0.455,7.0E-5,1.042,0.47974068071312803
0.036,0.402,1.0E-5,1.089,0.5551053484602917
0.038,0.44,7.0E-5,1.063,0.5024311183144247
0.039,0.449,6.0E-5,1.065,0.49270664505672607
0.04,0.433,8.0E-5,1.053,0.49108589951377635
0.04,0.45,2.1E-4,1.007,0.5089141004862237
0.04,0.446,3.1E-4,1.042,0.4991896272285251
0.04,0.471,2.1E-4,1.006,0.46434359805510533
0.04,0.453,8.0E-5,1.051,0.4740680713128039
0.041,0.435,5.0E-5,1.069,0.4886547811993517
0.043,0.44,2.9E-4,1.032,0.49513776337115073
0.044,0.436,4.0E-5,1.079,0.5
0.045,0.403,0.0,1.113,0.5380875202593193
0.046,0.441,1.2E-4,1.037,0.4837925445705024
0.047,0.46,1.6E-4,1.008,0.4692058346839546
0.048,0.417,2.0E-5,1.088,0.534035656401945
0.048,0.39,1.0E-5,1.106,0.5623987034035657
0.048,0.375,0.0,1.122,0.5713128038897893
0.05,0.433,1.2E-4,1.032,0.4878444084278768
0.05,0.432,6.0E-5,1.065,0.49027552674230146
0.051,0.438,1.1E-4,1.036,0.47811993517017826
0.051,0.371,0.0,1.128,0.5769854132901134
0.051,0.438,2.7E-4,1.012,0.4991896272285251
0.051,0.432,1.2E-4,1.034,0.49108589951377635
0.052,0.418,4.0E-5,1.053,0.5194489465153971
0.052,0.386,0.0,1.085,0.5502431118314425
0.053,0.436,3.1E-4,1.023,0.5024311183144247
0.053,0.385,1.0E-5,1.071,0.5510534846029174
0.053,0.396,1.1E-4,1.024,0.5283630470016207
0.054,0.477,3.3E-4,1.004,0.4554294975688817
0.055,0.359,1.0E-5,1.141,0.5858995137763371
0.056,0.417,4.0E-5,1.062,0.5024311183144247
0.056,0.359,0.0,1.128,0.5842787682333873
0.056,0.411,6.0E-5,1.063,0.513776337115073
0.057,0.434,2.3E-4,1.015,0.4651539708265802
0.057,0.38,1.0E-5,1.098,0.5494327390599676
0.057,0.402,5.0E-5,1.067,0.5388978930307942
0.057,0.381,0.0,1.099,0.5478119935170178
0.058,0.38,0.0,1.084,0.5486223662884927
0.059,0.393,3.0E-5,1.055,0.5486223662884927
0.061,0.343,1.0E-5,1.157,0.5907617504051864
0.061,0.411,6.0E-5,1.044,0.5089141004862237
0.063,0.391,5.0E-5,1.067,0.5307941653160454
0.063,0.394,1.6E-4,1.017,0.539708265802269
0.064,0.388,4.0E-5,1.052,0.5210696920583469
0.064,0.413,7.0E-5,1.037,0.4983792544570502
0.064,0.376,0.0,1.102,0.5486223662884927
0.065,0.393,1.9E-4,1.007,0.5413290113452188
0.065,0.36,1.1E-4,1.024,0.5640194489465153
0.066,0.383,1.0E-4,1.009,0.5316045380875203
0.067,0.352,5.0E-5,1.062,0.5729335494327391
0.068,0.372,1.0E-5,1.08,0.5591572123176661
0.068,0.421,2.0E-4,1.002,0.4813614262560778
0.069,0.451,1.9E-4,1.001,0.46677471636953
0.069,0.379,9.0E-5,1.018,0.5332252836304701
0.069,0.348,8.0E-5,1.035,0.5729335494327391
0.069,0.34,0.0,1.166,0.5810372771474879
0.07,0.348,1.0E-4,1.021,0.5713128038897893
0.07,0.401,1.9E-4,1.005,0.5194489465153971
0.07,0.338,3.0E-5,1.186,0.5923824959481362
0.071,0.37,0.0,1.124,0.5437601296596435
0.072,0.339,2.0E-5,1.177,0.593192868719611
0.073,0.336,1.0E-5,1.147,0.5842787682333873
0.073,0.383,4.0E-5,1.077,0.5226904376012966
0.073,0.34,1.0E-5,1.079,0.5786061588330632
0.074,0.35,0.0,1.116,0.5656401944894651
0.076,0.314,5.0E-5,1.189,0.6320907617504052
0.077,0.353,0.0,1.09,0.5648298217179902
0.077,0.373,7.0E-5,1.023,0.5251215559157212
0.078,0.378,6.0E-5,1.042,0.5226904376012966
0.079,0.329,1.0E-5,1.08,0.5834683954619124
0.079,0.352,0.0,1.113,0.5705024311183144
0.084,0.348,0.0,1.093,0.5656401944894651
0.085,0.342,0.0,1.098,0.5591572123176661
0.088,0.341,0.0,1.106,0.5623987034035657
0.088,0.332,9.0E-5,1.02,0.5753646677471637
0.089,0.388,2.1E-4,1.006,0.4878444084278768
0.089,0.333,8.0E-5,1.039,0.5753646677471637
0.09,0.336,5.0E-5,1.059,0.5696920583468396
0.091,0.32,0.0,1.167,0.5883306320907618
0.091,0.326,0.0,1.133,0.5777957860615883
0.092,0.337,0.0,1.101,0.559967585089141
0.093,0.319,0.0,1.139,0.5834683954619124
0.094,0.312,0.0,1.16,0.5972447325769854
0.095,0.347,9.0E-5,1.005,0.5299837925445705
0.096,0.329,9.0E-5,1.025,0.5753646677471637
0.097,0.305,1.0E-5,1.171,0.5988654781199352
0.098,0.353,4.0E-5,1.065,0.5324149108589952
0.099,0.317,0.0,1.122,0.580226904376013
0.099,0.295,5.0E-5,1.212,0.6126418152350082
0.101,0.29,5.0E-5,1.221,0.6134521880064829
0.101,0.301,2.0E-5,1.185,0.5988654781199352
0.104,0.348,4.0E-5,1.068,0.5332252836304701
0.105,0.292,3.0E-5,1.198,0.6037277147487844
0.105,0.278,8.0E-5,1.216,0.6239870340356564
0.105,0.319,2.0E-5,1.107,0.5826580226904376
0.106,0.334,6.0E-5,1.055,0.5364667747163695
0.106,0.335,3.0E-5,1.074,0.5372771474878444
0.106,0.316,0.0,1.109,0.5777957860615883
0.106,0.337,3.0E-5,1.073,0.5364667747163695
0.107,0.309,0.0,1.168,0.5737439222042139
0.108,0.285,3.0E-5,1.19,0.6094003241491086
0.108,0.337,4.0E-5,1.06,0.5364667747163695
0.109,0.295,0.0,1.14,0.5891410048622366
0.11,0.302,1.0E-5,1.122,0.6102106969205835
0.11,0.277,2.0E-4,1.309,0.6134521880064829
0.111,0.289,0.0,1.127,0.6191247974068071
0.111,0.276,4.0E-5,1.202,0.6142625607779578
0.111,0.335,4.0E-5,1.071,0.5413290113452188
0.111,0.311,0.0,1.125,0.5753646677471637
0.114,0.28,4.0E-5,1.155,0.5915721231766613
0.114,0.308,1.6E-4,1.053,0.5696920583468396
0.114,0.414,3.5E-4,1.004,0.4505672609400324
0.115,0.314,8.0E-5,1.047,0.56645056726094
